@relation 'stateData-weka.filters.unsupervised.attribute.Remove-R1,24-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
False,False,True,False,0,0,0.2,0,0.1,0.8,0.125,0,Stop,Stop,Stop,Stop,0,0,0.137931,0,0,0.779221,0.2,0.266667,North,North
False,False,True,False,0,0,0.2,0,0.1,0.8,0.125,0,Stop,Stop,Stop,Stop,0,0,0.103448,0,0,0.777922,0.2,0.333333,North,North
False,False,True,False,0,0,0.2,0,0.1,0.8,0.125,0,Stop,Stop,Stop,Stop,0,0,0.068966,0,0,0.776623,0.2,0.4,North,West
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.875,1,1,1,0,0.031169,0,1,Stop,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.8125,0.961538,0.965517,0.972222,0,0.02987,0,0.933333,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.75,0.923077,0.931034,0.944444,0,0.028571,0,0.866667,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.6875,0.884615,0.896552,0.916667,0,0.027273,0,0.8,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.625,0.846154,0.862069,0.888889,0,0.025974,0,0.733333,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.5625,0.807692,0.827586,0.861111,0,0.024675,0,0.666667,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.5,0.769231,0.793103,0.833333,0,0.023377,0,0.6,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.4375,0.730769,0.758621,0.805556,0,0.022078,0,0.533333,South,South
