@RELATION  stateData

@ATTRIBUTE living_pacman {False}
@ATTRIBUTE living_ghost1 {True, False}
@ATTRIBUTE living_ghost2 {True, False}
@ATTRIBUTE living_ghost3 {True, False}
@ATTRIBUTE living_ghost4 {True, False}
@ATTRIBUTE ghost_pos1 numeric
@ATTRIBUTE ghost_pos2 numeric
@ATTRIBUTE ghost_pos3 numeric
@ATTRIBUTE ghost_pos4 numeric
@ATTRIBUTE ghost_pos5 numeric
@ATTRIBUTE ghost_pos6 numeric
@ATTRIBUTE ghost_pos7 numeric
@ATTRIBUTE ghost_pos8 numeric
@ATTRIBUTE ghost_dir1 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dir2 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dir3 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dir4 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dist1 numeric
@ATTRIBUTE ghost_dist2 numeric
@ATTRIBUTE ghost_dist3 numeric
@ATTRIBUTE ghost_dist4 numeric
@ATTRIBUTE dot_dist numeric
@ATTRIBUTE score numeric
@ATTRIBUTE pacman_posX numeric
@ATTRIBUTE pacman_posY numeric
@ATTRIBUTE nextScore numeric

@ATTRIBUTE pacman_dir {North, South, West, East, Stop}

@DATA
False,False,False,True,True,1,1,3,1,15,4,25,4,Stop,Stop,East,East,-1,-1,2,13,-1,342,13,4,341,East
False,False,False,True,True,1,1,3,1,16,4,26,4,Stop,Stop,East,North,-1,-1,2,13,-1,341,14,4,340,East
False,False,False,True,True,1,1,3,1,16,3,26,5,Stop,Stop,South,South,-1,-1,2,11,-1,340,15,4,339,South
False,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,East,-1,-1,-1,13,-1,539,15,3,538,North
False,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,East,-1,-1,-1,12,-1,538,16,3,537,North
False,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,East,-1,-1,-1,12,-1,537,16,4,536,East
False,False,False,False,True,1,1,3,1,5,1,28,4,Stop,Stop,Stop,West,-1,-1,-1,10,-1,536,17,4,535,East
False,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,South,-1,-1,-1,10,-1,535,18,4,534,East
False,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,South,-1,-1,-1,9,-1,534,19,4,533,South
False,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,North,-1,-1,-1,9,-1,533,19,3,532,East
False,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,East,-1,-1,-1,9,-1,532,20,3,531,North
False,False,False,False,True,1,1,3,1,5,1,28,4,Stop,Stop,Stop,West,-1,-1,-1,7,-1,531,20,4,530,East
False,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,West,-1,-1,-1,5,-1,530,21,4,529,East
False,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,West,-1,-1,-1,4,-1,529,22,4,528,East
False,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,North,-1,-1,-1,4,-1,528,23,4,527,East
False,False,False,False,True,1,1,3,1,5,1,26,5,Stop,Stop,Stop,North,-1,-1,-1,3,-1,527,24,4,526,North
False,False,False,False,True,1,1,3,1,5,1,26,5,Stop,Stop,Stop,South,-1,-1,-1,3,-1,526,24,5,525,East
False,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,South,-1,-1,-1,2,-1,525,25,5,524,South
False,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,524,25,4,723,East
False,True,True,True,True,6,4,8,6,11,3,16,6,Stop,Stop,Stop,Stop,7,7,13,15,-1,0,1,6,-1,South
False,True,True,True,True,6,4,9,6,11,3,16,6,Stop,East,Stop,West,6,9,12,15,-1,-1,1,5,-2,South
False,True,True,True,True,5,4,9,6,11,3,15,6,West,East,Stop,East,4,10,11,17,-1,-2,1,4,-3,East
False,True,True,True,True,5,4,9,6,11,3,16,6,West,East,Stop,East,3,9,10,17,-1,-3,2,4,-4,East
False,True,True,True,True,6,4,8,6,11,4,17,6,East,West,North,East,3,7,8,17,-1,-4,3,4,-5,East
False,True,True,True,True,6,3,7,6,10,4,18,6,South,West,West,West,3,5,6,15,-1,-5,4,4,-6,South
False,True,True,True,True,5,3,8,6,10,4,17,6,Stop,East,West,West,1,7,7,16,-1,-6,4,3,193,East
False,False,True,True,True,1,1,7,6,10,4,17,6,Stop,West,West,West,-1,5,6,15,-1,193,5,3,192,North
False,False,True,True,True,1,1,8,6,10,3,17,6,Stop,East,South,East,-1,5,6,15,-1,192,5,4,191,East
False,False,True,True,True,1,1,8,6,10,3,18,6,Stop,East,South,West,-1,4,5,13,-1,191,6,4,190,East
False,False,True,True,True,1,1,8,6,11,3,17,6,Stop,East,East,West,-1,3,5,12,-1,190,7,4,189,North
False,False,True,True,True,1,1,9,6,11,3,17,6,Stop,East,East,West,-1,3,6,11,-1,189,7,5,188,North
False,False,True,True,True,1,1,9,6,12,3,17,6,Stop,East,East,West,-1,2,8,9,-1,188,7,6,187,East
False,False,True,True,True,1,1,10,6,12,3,16,6,Stop,East,East,West,-1,2,7,8,-1,187,8,6,186,East
False,False,True,True,True,1,1,11,6,13,3,16,6,Stop,East,East,East,-1,2,7,8,-1,186,9,6,185,East
False,False,False,True,True,1,1,3,1,14,3,17,6,Stop,Stop,East,East,-1,-1,7,8,-1,385,10,6,384,East
False,False,False,True,True,1,1,3,1,15,3,18,6,Stop,Stop,East,West,-1,-1,7,6,-1,384,11,6,383,East
False,False,False,True,True,1,1,3,1,16,3,17,6,Stop,Stop,East,West,-1,-1,7,4,-1,383,12,6,382,East
False,False,False,True,True,1,1,3,1,16,3,16,6,Stop,Stop,East,West,-1,-1,6,3,-1,382,13,6,381,East
False,False,False,True,True,1,1,3,1,15,3,16,6,Stop,Stop,West,South,-1,-1,4,3,-1,381,14,6,380,East
False,False,False,True,True,1,1,3,1,16,3,16,5,Stop,Stop,East,South,-1,-1,4,2,-1,380,15,6,379,East
False,False,False,True,True,1,1,3,1,17,3,16,5,Stop,Stop,East,Stop,-1,-1,4,1,-1,379,16,6,578,South
False,False,False,True,False,1,1,3,1,17,3,7,1,Stop,Stop,East,Stop,-1,-1,3,-1,-1,578,16,5,577,South
False,False,False,True,False,1,1,3,1,17,4,7,1,Stop,Stop,Stop,Stop,-1,-1,1,-1,-1,577,16,4,776,East
