@relation stateData-weka.filters.unsupervised.attribute.Remove-R1

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute nextScore numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,7,3,3,14,10,-7,-8,5,11,East,East
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,6,2,2,13,9,-8,-9,6,11,East,South
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,5,1,3,12,8,-9,190,6,10,South,South
True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,4,-1,4,11,7,190,189,6,9,South,North
True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,5,-1,3,12,8,189,188,6,10,North,North
True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,6,-1,2,13,9,188,187,6,11,North,East
True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,7,-1,1,12,8,187,386,7,11,East,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,8,-1,-1,11,7,386,385,8,11,East,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,10,6,385,384,9,11,East,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,10,-1,-1,9,5,384,383,10,11,East,South
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,8,4,383,382,10,10,South,South
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,8,-1,-1,7,3,382,381,10,9,South,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,6,4,381,380,11,9,East,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,10,-1,-1,5,3,380,379,12,9,East,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,11,-1,-1,4,2,379,378,13,9,East,South
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,10,-1,-1,3,3,378,377,13,8,South,South
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,2,4,377,376,13,7,South,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,10,-1,-1,1,3,376,575,14,7,East,South
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,9,-1,-1,-1,4,575,574,14,6,South,South
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,8,-1,-1,-1,5,574,573,14,5,South,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,7,-1,-1,-1,4,573,572,13,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,6,-1,-1,-1,3,572,571,12,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,5,-1,-1,-1,2,571,570,11,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,4,-1,-1,-1,1,570,669,10,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,3,-1,-1,-1,2,569,568,9,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,3,568,567,8,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,4,567,766,7,5,West,West
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,0,-1,1,11,Stop,Stop
True,True,True,True,6,5,6,8,7,11,14,6,Stop,South,West,North,11,8,6,17,14,-1,-2,1,11,Stop,Stop
True,True,True,True,6,5,6,7,7,11,14,7,Stop,South,West,North,11,9,6,17,14,-2,-3,1,11,Stop,East
True,True,True,True,6,5,6,7,8,11,14,7,Stop,South,East,West,10,8,6,15,13,-3,-4,2,11,East,East
True,True,True,True,7,5,6,8,7,11,13,7,East,North,West,North,10,6,4,13,12,-4,-5,3,11,East,East
True,True,True,True,7,5,7,8,6,11,13,8,East,East,West,West,9,6,2,11,11,-5,-6,4,11,East,East
True,True,True,True,8,5,7,8,7,11,12,8,East,East,East,West,9,5,2,10,10,-6,-7,5,11,East,East
True,True,True,True,8,6,6,8,8,11,12,8,North,West,East,North,7,3,2,8,9,-7,-8,6,11,East,East
True,True,True,True,9,6,6,7,8,11,12,9,East,South,Stop,South,7,5,1,8,8,-8,191,7,11,East,East
True,True,False,True,9,7,7,7,5,1,12,8,North,East,Stop,East,5,5,-1,8,7,191,190,8,11,East,East
True,True,False,True,10,7,7,8,5,1,13,8,East,North,Stop,West,5,5,-1,6,6,190,189,9,11,East,East
True,True,False,True,10,6,7,8,5,1,12,8,South,North,Stop,North,5,6,-1,4,5,189,188,10,11,East,South
True,True,False,True,10,6,8,8,5,1,12,9,South,East,Stop,West,4,4,-1,2,4,188,187,10,10,South,South
True,True,False,True,10,6,9,8,5,1,11,9,South,East,Stop,West,3,2,-1,1,3,187,386,10,9,South,South
True,False,False,True,10,7,3,1,5,1,11,9,Stop,Stop,Stop,North,1,-1,-1,3,2,386,585,10,8,South,South
False,False,False,True,1,1,3,1,5,1,11,10,Stop,Stop,Stop,West,-1,-1,-1,3,1,585,684,10,7,South,West
False,False,False,True,1,1,3,1,5,1,10,10,Stop,Stop,Stop,North,-1,-1,-1,5,2,584,583,9,7,West,West
False,False,False,True,1,1,3,1,5,1,10,11,Stop,Stop,Stop,West,-1,-1,-1,5,3,583,582,8,7,West,East
False,False,False,True,1,1,3,1,5,1,9,11,Stop,Stop,Stop,West,-1,-1,-1,4,2,582,581,9,7,East,North
False,False,False,True,1,1,3,1,5,1,9,11,Stop,Stop,Stop,West,-1,-1,-1,4,3,581,580,9,8,North,North
